STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/29/2016,,,9.84,,,0,0,0,81,94,72,,,20,350,,,,,14.1,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/30/2016,,,8.72,,,0,0,0,77,82,71,,,170,,,,,,14.1,,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/31/2016,,,10.74,,,0,0,0,77,85,73,,,190,190,,,,,18.1,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/1/2016,,,6.26,,,0.5,0,0,76,79,71,,,360,360,,,,,12.1,12.1,,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/2/2016,,,10.51,,,0,0,0,73,80,67,,,40,40,,,,,17,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/3/2016,,,11.18,,,0,0,0,74,77,68,,,60,60,,,,,19.9,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/4/2016,,,11.86,,,0,0,0,72,80,65,,,50,50,,,,,17,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/5/2016,,,15.88,,,0,0,0,72,84,65,,,10,10,,,,,23,36.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/6/2016,,,21.03,,,0.16,0,0,76,78,70,,,20,10,,,,,28,40,,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/7/2016,,,13.65,,,0.01,0,0,76,86,70,,,10,10,,,,,21.9,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/8/2016,,,6.26,,,0,0,0,77,82,70,,,180,160,,,,,14.1,17,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/9/2016,,,8.5,,,0,0,0,83,91,77,,,230,230,,,,,16.1,18.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/10/2016,,,11.86,,,0,0,0,80,86,75,,,180,170,,,,,25.1,32,,,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/11/2016,,,14.99,,,0,0,0,79,85,68,,,320,320,,,,,25.9,34,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/12/2016,,,9.62,,,0,0,0,70,77,60,,,160,170,,,,,14.1,18.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/13/2016,,,10.96,,,0,0,0,70,78,63,,,180,150,,,,,21,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/14/2016,,,11.86,,,0.43,0,0,74,83,68,,,320,330,,,,,30,38,,,1,,1,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/15/2016,,,9.4,,,0,0,0,69,75,62,,,20,360,,,,,17,23,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/16/2016,,,7.61,,,0,0,0,66,74,56,,,150,140,,,,,16.1,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/17/2016,,,8.5,,,0,0,0,66,75,56,,,190,180,,,,,18.1,21,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/18/2016,,,10.74,,,0,0,0,74,80,69,,,180,180,,,,,19.9,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/19/2016,,,5.37,,,0.97,0,0,73,74,70,,,130,130,,,,,18.1,23,,,1,,1,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/20/2016,,,4.92,,,0,0,0,73,82,69,,,360,270,,,,,13,17,,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/21/2016,,,4.47,,,0,0,0,73,85,65,,,10,360,,,,,16.1,21,,,1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/22/2016,,,6.26,,,0,0,0,73,83,62,,,150,120,,,,,14.1,18.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/23/2016,,,6.04,,,0,0,0,71,79,61,,,10,360,,,,,21,23.9,,,1,,1,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/24/2016,,,9.84,,,0.29,0,0,67,72,58,,,30,30,,,,,21.9,28,,,1,,1,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/25/2016,,,6.26,,,0,0,0,62,70,53,,,360,330,,,,,16.1,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/26/2016,,,11.41,,,0,0,0,62,72,51,,,190,190,,,,,21,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/27/2016,,,9.62,,,0.18,0,0,70,75,61,,,200,200,,,,,21.9,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/28/2016,,,13.42,,,0,0,0,65,70,59,,,40,60,,,,,23,29.1,,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/29/2016,,,16.78,,,0.02,0,0,62,64,59,,,50,30,,,,,29.1,38,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/30/2016,,,18.12,,,0.31,0,0,61,62,59,,,50,60,,,,,25.9,36,,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/1/2016,,,13.42,,,0.01,0,0,60,63,58,,,40,30,,,,,18.1,23.9,,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/2/2016,,,4.7,,,0,0,0,61,65,58,,,40,40,,,,,12.1,13,,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/3/2016,,,5.14,,,0,0,0,65,73,61,,,200,180,,,,,10.1,13,,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/4/2016,,,10.07,,,0,0,0,65,70,57,,,30,50,,,,,18.1,21.9,,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/5/2016,,,6.71,,,0,0,0,60,69,51,,,40,40,,,,,17,21,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/6/2016,,,5.14,,,0,0,0,60,71,52,,,200,200,,,,,12.1,14.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/7/2016,,,5.82,,,0,0,0,61,73,52,,,120,130,,,,,14.1,17,,,1,1,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/8/2016,,,5.14,,,0.49,0,0,62,71,55,,,140,150,,,,,12.1,13,,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/9/2016,,,19.24,,,0.84,0,0,60,66,53,,,360,10,,,,,30,40,,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/10/2016,,,14.09,,,0,0,0,55,64,47,,,350,350,,,,,29.1,38.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/11/2016,,,6.49,,,0,0,0,54,63,45,,,150,220,,,,,12.1,17,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/12/2016,,,5.82,,,0,0,0,57,66,49,,,140,140,,,,,12.1,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/13/2016,,,8.95,,,0.01,0,0,59,70,50,,,340,330,,,,,19.9,25.1,,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/14/2016,,,8.5,,,0,0,0,56,63,47,,,360,10,,,,,21,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/15/2016,,,7.16,,,0,0,0,54,64,45,,,200,150,,,,,13,18.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/16/2016,,,10.51,,,0,0,0,60,69,51,,,240,230,,,,,15,18.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/17/2016,,,7.83,,,0,0,0,67,75,61,,,190,190,,,,,14.1,17,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/18/2016,,,11.63,,,0,0,0,67,75,61,,,180,190,,,,,23.9,31.1,,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/19/2016,,,8.05,,,0,0,0,73,86,61,,,360,360,,,,,15,23,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/20/2016,,,11.41,,,0,0,0,67,72,59,,,100,100,,,,,21,25.9,,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/21/2016,,,6.49,,,0.92,0,0,68,73,60,,,150,150,,,,,21.9,29.1,,,1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/22/2016,,,20.36,,,0.37,0,0,55,60,48,,,280,280,,,,,32,44.1,,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/23/2016,,,17.22,,,0,0,0,54,64,46,,,290,280,,,,,35.1,42.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/24/2016,,,15.66,,,0,0,0,59,66,48,,,290,300,,,,,29.1,36.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/25/2016,,,16.55,,,0,0,0,51,54,44,,,310,310,,,,,29.1,34,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/26/2016,,,11.18,,,0,0,0,46,53,40,,,340,350,,,,,18.1,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/27/2016,,,12.75,,,0.54,0,0,46,62,42,,,180,180,,,,,23.9,30,,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/28/2016,,,19.69,,,0,0,0,51,57,43,,,310,320,,,,,35.1,45,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/29/2016,,,8.95,,,0,0,0,49,63,39,,,220,220,,,,,17,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/30/2016,,,10.74,,,0.15,0,0,66,73,56,,,320,340,,,,,31.1,42.9,,,1,,1,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/31/2016,,,11.63,,,0,0,0,53,57,44,,,340,330,,,,,25.1,32,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/1/2016,,,7.83,,,0,0,0,49,59,40,,,210,210,,,,,16.1,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/2/2016,,,9.84,,,0,0,0,59,68,53,,,230,240,,,,,16.1,18.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/3/2016,,,12.53,,,0,0,0,63,73,57,,,330,320,,,,,30,36,,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/4/2016,,,12.97,,,0,0,0,58,63,49,,,360,360,,,,,21.9,27.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/5/2016,,,10.29,,,0,0,0,54,65,44,,,320,320,,,,,19.9,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/6/2016,,,16.11,,,0,0,0,56,61,45,,,20,10,,,,,25.1,32,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/7/2016,,,9.17,,,0,0,0,48,55,39,,,40,30,,,,,18.1,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/8/2016,,,5.82,,,0,0,0,52,67,39,,,240,190,,,,,10.1,13,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/9/2016,,,8.5,,,0.01,0,0,55,60,50,,,350,340,,,,,28,33.1,,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/10/2016,,,12.97,,,0,0,0,50,58,41,,,350,350,,,,,25.9,32,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/11/2016,,,20.58,,,0,0,0,55,66,42,,,320,310,,,,,36.9,48.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/12/2016,,,11.86,,,0,0,0,44,52,37,,,340,340,,,,,23.9,31.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/13/2016,,,11.41,,,0,0,0,49,62,40,,,250,250,,,,,18.1,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/14/2016,,,6.71,,,0,0,0,51,59,41,,,200,210,,,,,14.1,15,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/15/2016,,,13.87,,,1.23,0,0,51,54,48,,,350,350,,,,,30,36,,,1,,1,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/16/2016,,,11.41,,,0,0,0,52,62,45,,,230,280,,,,,17,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/17/2016,,,11.41,,,0,0,0,56,63,49,,,360,360,,,,,23.9,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/18/2016,,,7.16,,,0,0,0,54,67,44,,,350,350,,,,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/19/2016,,,9.17,,,0.07,0,0,53,60,42,,,300,270,,,,,33.1,42.1,,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/20/2016,,,24.16,,,0.27,0,0,44,44,37,,,270,260,,,,,36.9,49,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/21/2016,,,24.16,,,0,0,0,40,42,38,,,300,280,,,,,35.1,51,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/22/2016,,,23.26,,,0,0,0,40,44,38,,,310,320,,,,,35.1,42.9,,,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/23/2016,,,11.41,,,0,0,0,40,47,36,,,330,330,,,,,21,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/24/2016,,,6.93,,,0,0,0,44,51,38,,,350,90,,,,,12.1,15,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/25/2016,,,4.03,,,0,0,0,49,55,46,,,260,260,,,,,13,15,,,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/26/2016,,,12.08,,,0,0,0,50,53,43,,,320,320,,,,,21.9,25.9,,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/27/2016,,,13.2,,,0,0,0,45,53,41,,,320,300,,,,,21.9,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/28/2016,,,8.5,,,0,0,0,45,52,37,,,190,200,,,,,17,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/29/2016,,,14.76,,,1.42,0,0,55,60,52,,,180,170,,,,,30,38.9,,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/30/2016,,,9.17,,,0.48,0,0,56,59,51,,,80,100,,,,,29.1,35.1,,,1,1,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/1/2016,,,17.22,,,0.03,0,0,55,57,44,,,270,300,,,,,29.1,36,,,1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/2/2016,,,18.34,,,0,0,0,47,53,41,,,270,270,,,,,25.9,33.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/3/2016,,,19.01,,,0,0,0,46,50,42,,,310,320,,,,,31.1,40.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/4/2016,,,11.41,,,0,0,0,44,48,39,,,330,330,,,,,19.9,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/5/2016,,,10.96,,,0.22,0,0,44,52,40,,,300,290,,,,,23,27.1,,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/6/2016,,,8.95,,,0.37,0,0,43,47,37,,,50,50,,,,,19.9,23,,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/7/2016,,,7.38,,,0.07,0,0,44,47,41,,,50,50,,,,,18.1,21.9,,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/8/2016,,,12.75,,,0,0,0,43,45,35,,,260,260,,,,,28,35.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/9/2016,,,20.13,,,0,0,0,37,43,31,,,300,290,,,,,36,44.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/10/2016,,,12.3,,,0,0,0,33,39,30,,,260,300,,,,,18.1,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/11/2016,,,6.04,,,0.02,0.3,0,33,36,28,,,200,200,,,,,15,18.1,,,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/12/2016,,,11.86,,,0.6,0,0,42,48,34,,,190,200,,,,,23,27.1,,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/13/2016,,,8.5,,,0,0,0,41,44,37,,,320,320,,,,,17,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/14/2016,,,12.53,,,0,0,0,41,45,35,,,270,330,,,,,21,27.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/15/2016,,,23.04,,,0,0,0,30,36,21,,,310,310,,,,,40,50.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/16/2016,,,13.65,,,0,0,0,22,29,19,,,270,270,,,,,29.1,36,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/17/2016,,,8.5,,,0.74,3,2,31,40,27,,,240,240,,,,,17,19,,,1,1,,1,,1,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/18/2016,,,16.11,,,0.05,0,0,47,60,33,,,310,300,,,,,38,48.1,,,1,1,1,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/19/2016,,,12.53,,,0,0,0,31,33,26,,,330,310,,,,,21.9,28,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/20/2016,,,7.61,,,0,0,0,27,35,20,,,240,240,,,,,19.9,23,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/21/2016,,,9.17,,,0,0,0,35,41,30,,,250,260,,,,,17,21,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/22/2016,,,13.42,,,0,0,0,42,51,34,,,310,290,,,,,29.1,38,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/23/2016,,,12.08,,,0,0,0,43,48,38,,,330,330,,,,,23,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/24/2016,,,10.29,,,0.6,0,0,42,47,39,,,320,260,,,,,16.1,19,,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/25/2016,,,10.51,,,0,0,0,45,52,36,,,330,330,,,,,17,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/26/2016,,,9.62,,,0,0,0,39,49,31,,,160,170,,,,,18.1,23,,,1,1,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/27/2016,,,14.54,,,0,0,0,54,62,41,,,260,260,,,,,23.9,30,,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/28/2016,,,12.97,,,0,0,0,43,43,32,,,320,320,,,,,23.9,28,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/29/2016,,,12.08,,,0.36,0,0,39,48,28,,,300,300,,,,,23.9,30,,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/30/2016,,,17,,,0,0,0,39,43,35,,,270,270,,,,,29.1,36,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/31/2016,,,18.57,,,0,0,0,38,45,33,,,200,190,,,,,38,46.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/1/2017,,,9.84,,,0,0,0,46,52,34,,,290,270,,,,,21,27.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/2/2017,,,10.07,,,0.31,0,0,40,43,34,,,50,60,,,,,16.1,19,,,1,,,1,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/3/2017,,,13.42,,,0.46,0,0,43,46,41,,,60,50,,,,,21,25.9,,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/4/2017,,,17.67,,,0,0,0,46,55,35,,,290,270,,,,,29.1,40.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/5/2017,,,17.67,,,0,0,0,34,35,28,,,260,280,,,,,31.1,36.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/6/2017,,,8.72,,,0.03,1.1,1.2,32,36,27,,,330,310,,,,,17,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/7/2017,,,16.11,,,0.22,8.2,0,25,27,21,,,340,350,,,,,29.1,35.1,,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/8/2017,,,18.34,,,0,0,7.9,21,26,18,,,320,310,,,,,29.1,35.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/9/2017,,,11.18,,,0,0,7.1,20,24,13,,,240,300,,,,,21,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/10/2017,,,7.83,,,0,0,5.9,27,47,20,,,170,180,,,,,25.1,30,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/11/2017,,,11.63,,,0.46,0,1.2,45,51,41,,,210,210,,,,,23.9,32,,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/12/2017,,,11.41,,,0.1,0,1.2,50,61,46,,,230,220,,,,,18.1,23,,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/13/2017,,,16.78,,,0,0,0,50,58,34,,,320,320,,,,,29.1,35.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/14/2017,,,5.82,,,0.15,1.8,0,32,34,28,,,10,10,,,,,14.1,15,,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/15/2017,,,8.28,,,0,0,2,35,41,30,,,360,350,,,,,14.1,19,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/16/2017,,,6.71,,,0,0,0,35,42,28,,,240,240,,,,,13,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/17/2017,,,7.38,,,0.59,0,0,40,43,39,,,240,240,,,,,15,18.1,,,1,,,,,,,1,,,,,,,,,,,,
